product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,review_id,review_title,review_content,img_link
B0BNVBJW2S,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling Ultra-Seamless BT Calling Chip, 20 Built-in Watch Faces, 100 + Sports Modes, Menu Personalization, in-Built Games(Cherry Blossom)","Electronics,WearableTechnology,SmartWatches",2499.0,7990.0,69,4.1,154,"Screen Size- Big and Bold meets Bright and Sharp with a 1.81” HD Display. Backed with 2.5D curved display, 550 nits brightness & its seamless edge design, it makes it the ideal metal body you want strapped on your wrist.|Seamless BT Calling- Calling made convenient with just a tap on Wave Electra. Dial and receive calls anytime, anywhere and save up to 50 contacts.|20 inbuilt Watch Faces- Be Spoilt for choice, with 20+ inbuilt watch faces. Find the one that matches your vibe with over 100+ on the cloud.|Sports Modes- Switch up your fitness and sports routines with 100+ Sports modes to choose from. Cricket, Football, Judo, Skipping, Rock Climbing, Dance, Hockey, Basketball, Volley ball and a lot more to choose from!|Personalization- Add a touch of personalisation to your watch with 2 menu style options to choose from. Easily navigate through the watch and keep all your go-to features just a swipe away by adding or deleting feature pages on the home screen.|Inbuilt Games- Get your fun on! Make and beat your high scores with 2 games - Whack-A-Mole and 2048.|HR, SpO2 & Breath- Wave electra smart watch keeps a tab on your HR and SpO2 levels and provides breath training to keep stress in check.IP Rating- This smart watch is has IP68 rating making it dust, sweat and splash resistant.","R2IIY08QX4SR46,R267DLLCKGD15M,R31P4MQH7YLP4I,R42A5QTEMPPGQ,RHE6HF6ZA5R2W,R1YAD59EAWIPJS,RYH2UHSWNFEWJ,R23524DWSS2QQ3","Feature Wise OK at this Price But Sometimes call screen not come on the display of Watch,Problem with connection.,Good,Good watch,Worth ₹1799,Very nice product,Touch working smoothly.,Nice watch","This review is based on my two days of usage. Work fine on Activity and Fitness Tracking but Sometimes Software does misbehave. Need some improvement on the Software and Not Work only with Bluetooth Connect it Requires an Internet connection for sync.  and sometimes Bluetooth does not fully Work. I believe problems which are coming may be solved by the next Software updates. Entry Label Smartwatch with calling features wise ok.,I only have one problem, sometimes it acts as a speaker, and all the sounds of whatever that is playing on phone comes from the watch. Also i would like to know if i can silent the ringtone coming from the watch. Is there any way. Please help. I am using iphone 11.,The product is really good, it feels so light during workouts it's so comfortable to wear and the reason I gave 4 stars is that the sound quality is not so great,Good looking and two things are missing 1.female health cycle2.belt strap was very smallscreen touch is very smooth and u can give some lengthy strapOver all 4/5And gps also missing,This watch is good at this price range as compared to other smartwatches but it has delayed in wake up wrists feature. Overall good look, good performance, good quality and affordable price.,https://m.media-amazon.com/images/I/71Saf3ahXhL._SY88.jpg,Very nice texture of this watch.  It is light in weight.  Very comfortable to wear.,https://m.media-amazon.com/images/I/61oENyrSG2L._SY88.jpg",https://m.media-amazon.com/images/I/41LDspRanIL._SX300_SY300_QL70_ML2_.jpg
B0B2DJ5RVQ,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount","Electronics,Mobiles&Accessories,MobileAccessories,Mounts,HandlebarMounts",689.0,1999.0,66,4.3,1193,Mobile Holder for Bike is an innovative solution for mounting your phone on the Handlebar. With just one click you can lock or Unlock the phone. One Button Technology. Unlike the other ways which takes long time to mount or which damages your phones|Mobile Holder for Cycle : You can Rotate your Phone 360 Degree and maximized your Flexibility and convenience of Viewing the Screen. Tilt the phone to the angle that is clear to your vision.|Mobile Stand for Bike is Stable and Safe : Soft Padded Anti Slip Silicon Gripper ensures your Phone is Fixed without Scratches and will not Fall down.The Mobile Holder is designed to reduce the Vibration and prevent Phone from scratching.|Mobile Stand is Easy to mount and you can do it Yourself. DIY. No need of any Tool to attach the Mobile holder to the HandleBar.|The Mobile mount for Bike is designed to provide Full Access to your Phone Screen. Adjust the foot Support to ensure that Power / Volume buttons are not interrupted while holding the phone.|Bike Mobile Stand that can hold the smartphones with screen size from 3.5 Inches to 6.5 Inches. Universal Mobile holder that fits all phones,"RMN6DAWRN6MNN,R1GQKFSLO6JQPG,R2D1O37R5BY6XH,R1WVLTHBMN7N0E,R8WN9F9D8U570,RPW50TOB01UYA,R11TIPQDVW2QS6,R3R2G8NOZZEM2R","Quite firm and steady.,👍,good buy,Theft easy,Good product,Its work,Best in market,quality","Quite firm and steady. I wish they used a little metal or hard fiber for this Like bobo company holders. But great product at this price.,Good product and good quality,stud should be provided to fasten the rear screw,Everything is good but it suppose to have a locking system bcoz anyone can remove easily at parking areas,Value for money,Quality is good,I wish there was a proper instructions manual other than on the box but it's not hard to figure out. The product is amazing. It is Sturdy and steady even on bad roads. The phone is completely safe. Buy this product without thinking twice. I loved the product so much that I have to order one more because my family members need one too.,avarage quality",https://m.media-amazon.com/images/I/31LVAoe3VNL._SX300_SY300_QL70_ML2_.jpg
B096TWZRJC,"Sounce 360 Adjustable Mobile Phone Holder, Universal Phone Holder Clip Lazy Bracket Flexible Gooseneck Clamp Long Arms Mount for Mobile Tabletop Stand for Bedroom, Office, Bathroom, White","Electronics,Mobiles&Accessories,MobileAccessories,Mounts,Bedstand&DeskMounts",499.0,1899.0,74,4.1,1475,"【PERFECT FOR ANY PLACES】: Perfect for watching movies & enjoying music in the bedroom, cooking in the kitchen, exercising in the gym and working in the office. Fine details and craftsmanship, make life easier. Lazy bracket for you, free your hands.|【HEAVY DUTY & STURDY HOLDER】: Large Base for Stable Mounting without Vibrations, tight and bendy arm, secures your smart phone, iPad or tablet and other electronic devices tightly to prevent the unit from falling or moving around.|【360 º ROTATION】: Designed with flexible long arms clamp, working at 360-degrees, making holder adjustable to view your device at any angle.|【COMPATIBILITY】: This ergonomic gooseneck tablet holder, compatible with all 4. 7 - 10. 5 inch cell Phones and tablets, such as iPad mini 2 3 4, iPad Pro 9. 7 10. 5, iPad 9. 7 2018/ 2017, 2018 new iPad Pro 11, iPad Air, iPad Air 2, iPad Air 4, Galaxy Tab a 10. 1 10. 5 9. 7 8, Galaxy Tab s 8 9. 7, Galaxy Tab E 9. 6, Switch.|【QUALITY GUARANTEE】: If there is any quality problem of the product itself, do not hesitate to contact us immediately. We will solve the issue to your satisfaction. Customer service is our business philosophy.","R3IBC8ULMDZUKM,R347N3QN1A9C,RUY22A4DUCUEL,R11AIQ47T2I3TL,R3LJ607WFYPUQ4,R3COKVLLD9MI38,R295JPL1432HLX,RCIVIPD80E5T8","Very sturdy and convenient.,Good product,Very,Find summed up review below,Very Useful 🙂👍,Great product,Good product,Works well enough, it isn’t really stable and tend to vibrate","PROS: Very sturdy and stable. Not easily knocked down by kids. No fear of falling over.Mobile holder stand is very flexible, easy 360 degree rotation.Mobile holder also pretty tight., very safe to keep the mobile.The adjustable clamp is wide enough to suit any width - you can fix it on very slim or thick surfaces. Holds well.Easy to assemble according to the instructions given on the website.Overall, very satisfying.CONS: A bit tight when it comes to the gooseneck clamp. So quick adjustments (to length) may not be possible while watching.. But that adds to the sturdiness. So that's okay.The mobile holder also is a bit tight to insert the phone and remove. But again, you needn't fear about the mobile loosening and falling off.,For the price it is the best, it's hard but without hardness it cannot withhold a weight of tabletSo the the hardness makes sense,Not bad it's okaysVery nice product bro value for money but you ask the store in this product how much other ways the quality and material are good,Better for streaming videos because if you fit your phone in this and then touch it then it moves due to the weight of phone or use this for any work where you don’t have to touch your phone frequently such as video calling or voice calling etc.  Otherwise it’s good,Very useful for students for their online study, aslo useful for movie lovers.,Using for Kindle on bed. Quite sturdy and good clamp. Length of wire should have been slightly more by 9 inches which will enable user to hold the mobile/ Kindle at a good distance.,The length is not great but the product is perfect for its prize and solves the purpos, using it as a bed arm,Works well enough, it isn’t really stable and tend to vibrate and shake when holding tablet and some heavier phones.Also I can only hold phone horizontally, that means it gonna block charging ports and speakers.",https://m.media-amazon.com/images/I/41bFp+Wev+L._SY300_SX300_.jpg
B09GP6FBZT,OpenTech® Military-Grade Tempered Glass Screen Protector Compatible for iPhone 13/13 Pro / 14 with Edge to Edge Coverage and Easy Installation kit (6.1 Inches),"Electronics,Mobiles&Accessories,MobileAccessories,Maintenance,Upkeep&Repairs,ScreenProtectors",299.0,999.0,70,4.3,8891,"TopDeals Mobile Accessories: It is 100% brand new tempered glass for iPhone 13 / 13 Pro / 14 (6.1 Inches) which is specially designed for edge to edge protection.|Real Experience: This iPhone 13 tempered glass is designed to provide the smooth experience with 99.9% transparency to allow you to feel a natural viewing experience.|Best Quality: This iPhone 13 pro tempered glass is ultra-thin (0.33 mm thickness) which is made by precise laser cut, exquisitely polished, good rounded edges and compatible for 3D touch. This iPhone 14 tempered glass promises full compatibility with touchscreen sensitivity and HD Clarity which retains the experience of the original glass. This iPhone 13 screen guard contains hydrophobic oleophobic screen coating which protects against sweat, oil and water.|Scratch proof: This iPhone 13 pro screen guard provides the 9H Hardness screen protector can effectively protect your phone from unwanted scuffs and scratches by knife, keys and some other hard substances. The surface of the iPhone 14 screen protector has a strong hardness and 9H tempered glass protects the entire front display. Don't get scratches even if scratched with keys in your pocket.|Compatible Device: iPhone 13 / 13 Pro / 14 (6.1 Inches) Easy Installation: This iPhone 13 edge to edge tempered glass is bubble free adhesive and easy to install. You can follow installation guidelines which printed on OpenTech box. Box Includes: iPhone 13 Pro gorilla tempered glass, Wet wipe, Microfiber screen cleaning cloth, Dust absorber sticker and OpenTech box with installation guidelines.","RRF41F2P7DFYP,R2SE5XVJ5LORTD,R2N5ZJZILGOY2N,R1SQ6MJK0SVC2A,RMDL90RMZO5Y,R1QERTKSSSD95F,R3FN5C259GVPPY,R2FT933TABEB7O","Prompt service. Good quality,Product is good, but little over priced.,The best screen guard I’ve used in terms of ease of installation & product finish,Since there is no align master provided, it's nearly impossible to stick it in the right place.,Nice product and well priced,Great quality and 100% transparency,Good for the price,Excellent customer support with a perfect product","Good quality tempered glass. Best part is these guys are extremely prompt in customer service and warranty issues,Product quality good, but over priced. Also there is a small gaps from the edge, but can be ignored.,I got two screen guards (for 14 pro & pro max ) & installed only the one on the 14 pro. I’ve been used to fixing screen guards for multiple types of phones from multiple brand screen guards .My honest review after the installation - I really liked how easy the installation was, the coverage of the screen guard across the entire screen & the finish of the product once installed . Hope to put an update after a period of time on how the screen guard coped with my rough use .,Good,The product came well packed & is durable. Infact much better than other organisations who try to sell you same stuff with inflated pricing. the product stays on for long and has all the qualities to be called a top product,I recently purchased a screen guard for my smartphone and I am extremely happy with my purchase. The screen guard was easy to install and it fits my phone perfectly. It has provided excellent protection for my phone's screen and has prevented any scratches or damage. The screen guard is made of high-quality material and it is very durable. I highly recommend this screen guard to anyone who wants to protect their phone's screen. It is a great value for the price and it has exceeded my expectations. Overall, I am very satisfied with my purchase and I will definitely be purchasing from this company again in the future.,Quality of the glass is good. Have been using it from last two months the scratch resistant coating works fine.,I had issues with initial application of screen guard (I phone XS) and then I contacted customer support to get it resolved. They immediately responded back and the issue got resolved. I am very much happy with the purchase and I am planning to get another one for my Samsung M 42 5g.",https://m.media-amazon.com/images/I/51WJbMPuROL._SX300_SY300_QL70_ML2_.jpg
B0B3DV7S9B,"EN LIGNE Adjustable Cell Phone Stand, Foldable Portable Phone Stand Phone Holder for Desk, Desktop Tablet Stand Compatible with Mobile Phone/iPad/Tablet (Black)","Electronics,Mobiles&Accessories,MobileAccessories,Stands",209.0,499.0,58,3.6,104,"This adjustable cell phone stand for desk is widely used in all mobile phones and tablets below 15 inches. The stand is compatible with iPhone, Samsung Galaxy, Huawei, LG, Sony, Xiaomi,VIVO,OPPO,nexus and all types of smart phones including case.|The desktop mobile phone bracket can be folded, and the folding mobile phone bracket takes up almost no space when storing, so it is easy to carry in the pocket or bag. You can use the mobile phone bracket at any time, which is a great partner for watching YouTube videos or FaceTime calls. Perfect choice for home, travel or business. With it, your life will be easier and more convenient.|This desktop adjustable mobile phone bracket is ergonomically designed. The height and angle can be adjusted to meet your different viewing needs. This mobile phone bracket riser provides you with a comfortable view, which helps to hold your posture and reduce pressure on your neck and back. You can enjoy your games, videos and face-to-face time hands free.|The Mobile Holder Is A Handy Tool For Your Kitchen Routine As Well. You Can Use A Holder To Fasten Your Mobile Phone To Watch A Video On Youtube, The Premier Of Your Favourite Actor's New Release, Or A Recipe For The Subtle Savour Of A New Cuisine While Scouring The Pots And Pans. Aren't You Saving Up On Time And Preventing Your Smartphone From Getting Wet","R3M6TF2LH1H23Q,RT3G3MB3U8LC1,R3GU8IR94309OK,R2LWF5MF37BRFN,R16HGOYD8RITO8,RS7K2VARSRPPH,R29RY4BYVG8N55,R1WPHPSV5DKHQJ","Ok but not bad,Good stand but not quality product,Not so good,Low quality,Worth and good quality,Very useful,Very use ful and easy to carry,I like the product","Lital bit ok,Good design but china product,It changes the angle and gets loose in a few days only,Very poor quality,It's worth and good quality,Very good quality,,I like the quality of the phone holder its amazing",https://m.media-amazon.com/images/I/416n3nd4MhL._SY300_SX300_QL70_ML2_.jpg
B09MKP344P,"Tecno Spark 8T (Turquoise Cyan, 4GB RAM,64GB Storage) | 50MP AI Camera | 7GB Expandable RAM","Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones",8499.0,12999.0,35,4.1,6662,"50MP High Resolution Camera for Extra Clarity with F1.6 Large Aperture | 8MP Front Cam with Dual Front Flash | No support for Africa's frequency bands|6.6""FHD+Segment leading display with 91.3% screen to body ratio|New metal coding design-Bold, appealing and youth centric|5000mAh powerful battery with ultra power saving mode|Helio G35 Gaming Processor for robust usage","RMGE5B6FD1FS5,R1FN1REHXYLMZ,R1BL6NYV6D8W1M,RJHBMPZRSI8AJ,R144IGLWP70M8K,RHSVGQWZTK60L,R2M5S0A5M8DPEJ,RWJG2SH0FCSIY","I have been using this phone since 2month it's very good on problem,Nice products,nice product,I am giving  9 out of 10.,Ek dam mst,Tecno Spark 8T,Gud,Lag","I used this mobile Last 2months overall very good i am very satisfied buying this and no lag no heat you can go for it,Nice phone looking good and over all good for this price,good,Everything is good, but the voice of recorded call is very low.,Fentastik,Good. But brightness level is naturally low in this phone brand,Gud,It lags and hangs a lot and there are too many ads and inbuilt functions in the phone which are very annoying.",https://m.media-amazon.com/images/I/41KVdXIcg0L._SX300_SY300_QL70_ML2_.jpg
B08JW1GVS7,"URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultra Compact Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Made in India, Type C Cable Included (Camo)","Electronics,Mobiles&Accessories,MobileAccessories,Chargers,PowerBanks",2179.0,3999.0,46,4.0,8380,"Proudly Made In India|It will charge a 3000mAh phone battery up to 4.7 times & It will charge a 4000mAh phone battery up to 3.5 times|Input - Micro & Type-C Port. Charges in 5 hours (Powered by 22.5W Adapter) and 10-12 hours (Powered by 2 Amp 5V Adapter)|Compact body along with smooth touch finish gives the Power Bank its premium look, weighs only 339 grams|For 22.5W Super Fast Charging the gadget and the cable needs to support 22.5W QC or PD.","R1PRZD3XZDNYN9,R2ZE4LMVZ6V163,RKC553AXS535M,R333JM0032BELJ,R5S6E55NYGJUK,R2ZE9NQLM0OD5B,RNZNVONK9XAL7,RIZOHKWA7NHO4","Handy, premium and fast charger but just 2 outputs,Don’t give much back up,Lightweight heavy duty but charging speed less,Not fast charging to one plus Nord mobile,Power beast with some drawbacks,BEAST mode,User review,Charging is fast. C to C cable and adaptor not supplied","The product is handy and really feels good to hold. It supports fast charging.It takes around 5 to 6 hours to fully charged it.The only down side is that, it just has 2 outputs 1 usb 2 and another USB C,It is good is if you want a budget power bank but maximum it last up to 2.5 charges in Apple 12 pro max the charging is super fast the disadvantage is it take so long to get recharged,Gud product. Lightweight considering 20 k charge but slow charge. I have a fast charging phone and doesn't charge fast enough. Lightweight. Easy to carry. Charges fast too. Overall gud. Got at discount of rs2000. Satisfied,It is not fast charging to my mobile One plus Nord 2.,Initial review post 1 month usageCharging time - More than 6 Hours with fast charging power cable & power adapterCharging phone - Can charge a phone 3-4 times(tested with 3400mah battery)LEDs - Utter waste. So mild that it cannot be seen from a distanceThis power bank truly delivers as mentioned. I was able to charge my 1+7T phone 3 times fully with still some charging left in power bank. It took around 1.5 hours to charge my phone completely. Absolutely amazing product at offered price, you can go for this one. Also tried dual feature i.e. charging power bank & at same time charging phone and it works well no problem. Did not face any problem with power bank heating issue while charging phone or itself. Type C charging port for power bank is good so you don't have to carry two different cables and type A usb cables are hard to find.Few cons what I felt after using1. Charging cable provided along is of no use, it does not support fast charging. Hence used fast charging cable for both charging phone & pw bank.2. LEDs is of no use from a few feet distance. As they r so mild to be seen from a distance. You will have to hold PB very near to actually see LEDs. Although not a deal breaker but definitely 1 star deducted due to this.3. Bulky very bulky, definitely cannot be carried in a pocket. Not a deal breaker again.,This powerbank is the daddy of them all. Considering the amount of juice packed into it, it's form factor is manageable. It holds a whopping 27k mAH of charge. Can reverse charge another powerbank. It charged up a 8k power Bank from 0-100% in around 18min while it dropped from 100-75%. 4 LED indicators, indicating the quartile of charge left in the device is very useful. I've not yet had to even once struggle to charge the device as even with heavy usage daily, I barely drop to 75% before I recharge it. It retains charge very well too. Solid buy, you literally have a generator in your pocket.,Worth for money,Charging is fast. Supplied with USB to C cable only.C to C cable and adaptor are required to use the another charging / discharging port. Hence additional cable & adoptor are to be purchased separately.Other manufacturers supply along with c to c cable even with lesser cost.",https://m.media-amazon.com/images/I/312X0wyfvmL._SX300_SY300_QL70_ML2_.jpg
B09LHZSMRR,"Redmi Note 11T 5G (Stardust White, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!","Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones",16999.0,20999.0,19,4.1,31822,"Processor: MediaTek Dimensity 810 Octa-core 5G processor based on 6nm process with HyperEngine 2.0 and clock speed up to 2.4GHz;|Display: 6.6 inch FHD+ (2400x1080) Dot display with 90Hz high refresh rate and adaptive refresh rate technology; 240Hz touch sampling rate;|Camera: 50MP High resolution primary camera f/1.8 with 8MP Ultra-wide sensor| 16 MP Front camera|Battery: 5000mAh battery with 33W Pro fast charging support|Memory, Storage : 6GB LPDDR4X RAM | 128GB UFS2.2 Internal storage|Connector type: usb type c|Headphones jack:3.5 mm,Display type:LCD, Operating system:MIUI 12.5 based on Android 11","R1A2H4LNTTSZKN,R29RZ6S6SY3H4F,R2MZ7BZ4991B7O,R125UHW97PT3OH,R1GNNZDXKP43DG,R1ZDKQ5659C68H,R36FYJ9DGL1QL1,R1IZDBZW18XJPH","Good 5g mobile,Overall good phone,The best phone in 2k22 I have purchased in 30sep,Works amazing and buttery smooth, design kinda boring though,Good,Overall good under this budget,not bad,Buy for normal daily use..","Good one display is good battery life is very good camera quality is good for me finger printer placement is not good can't be used with both hands,Using it from last 3 months now. Battery backup is good , camera is good and in this price range this is one of the good option as of now,The best phone in 2k22 I have purchased in 30sep but on 2dec my mobile stolen during this period I have used 7-8 hrs in a day continuesly but there's no lag problem battery life is good the speaker is not good I think in this mobile there is one problem I face,-Phone runs amazing with the dimensity 810 and I only have praise for the performance-90Hz refresh rate is eye opening coming from a 60hz phone-Build is pretty solid and the back has a nice texture that doesnt build up fingerprints much-Redmi has packed the phone with some neat features such as the IR blaster and the surprisingly amazing DAC which redmi didnt even flex about in the marketing. (my headphones sound miles better out of this phone than my laptop smh)-Included phone cover is alright and its nice of redmi to throw one in (hole around headphone jack couldve been bigger though as it interferes with any aux cables with chonky housings.)-Only complaints id have are that the design is kinda mid; doesnt look very amazing, but nothing to complain about either hmhm-Cannot comment on camera quality as I am a pleb who doesnt know how to nitpick at camera quality :P-Included screen protector is reaally bad( its only been under a month and there are already scratches around the lower screen where id be typing). So highly recommend peeling it off and taking your chances with the Gorilla Glass or just getting something aftermarketOverall strongly recommend if you're into a solidly built phone that focuses on getting stuff done rather than sitting around and looking pretty,Good,If you buy phone for camera purpose then don't buy this. But overall average mobile under this price. Battery backup very good and changing time apx 40-50 minutes for 1 to 100%.,good,It's a good product for normal daily use.Camera quality is not up to the mark.Overall a good product.",https://m.media-amazon.com/images/I/41sJ50FH9OL._SX300_SY300_QL70_ML2_.jpg
B0B5V47VK4,"OnePlus 10T 5G (Moonstone Black, 8GB RAM, 128GB Storage)","Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,Smartphones",44999.0,49999.0,10,4.3,3075,"Camera: 50MP Main Camera with Sony IMX766 and OIS, 8MP Ultrawide Camera with 120 degree FOV and 2MP macro lens with LED Flash; 16MP Front (Selfie) Camera with EIS support|Camera Features: Nightscape Mode, Ultra HDR, Smart Scene Recognition, Portrait Mode, Pro Mode, Panorama, Tilt-Shift mode, Long Exposure, Dual-View Video, Retouch, Movie Mode, Cat/Dog Face Focus, Video Nightscape, Video HDR, Video Portrait, Focus Tracking, Timelapse, Macro mode|Display: 6.7 Inches; 120 Hz Fluid AMOLED Display with Corning Gorilla Glass; Resolution: 2412 X 1080 pixels; HDR 10+, sRGB, Display P3, 10-bit Color Depth|Display Features: Image Sharpener, Video Color Enhancer, Screen Color Mode, Auto Brightness, Manual Brightness, Screen Color Mode, Bright HDR Video mode, Dark Mode, Screen Color Pro Mode|Operating System: OxygenOS based on Android 12|Processor: Snapdragon 8+ Gen 1 Mobile Platform|Battery & Charging: 4800 mAh with 150W SuperVOOC|In-Display Fingerprint Sensor","R28G51B8I2WH0N,R1PAALMCY8OGOR,R2S1GDT2RANQ20,R3F1K3SM97DG5P","A conditional beast,Overall satisfied but Wow factor is no missing,Honest one which might help.,Perfect one , You can buy","Liked - Top notch display, gorgeous display, heavyly and seriously powerful device thanks to 8+ gen 1. Tremendous battery life in heavy usage. Super cool device. Silky buttery experience with blazing fast performance. good sound quality. The form factor is really good. I mean the screen is flat, so it feels like a wide(not actually wide but feels like) phone also it is tall, that's why it really feels good at hand. I have an iPad but all the work now can be done by phone so I am happy.Didn't like it - As I had op5t i loved oxygen os, but now it feels like realme UI. Camera is worst for this price. Main sensor is good other two are useless. Company should provide a telephoto lens in this price range. I had op5t and previously op3t,both camera were good. Op10t camera is exactly same as nord 2t.Conclusion - if you looking for speed, performance, battery life, longevity, best of display, premium feel then go for it.If you are looking for OP experience like an alert slider, or a good camera then please don't choose this. Either u can wait for the next OP or go for other devices. if you don't bother about UI experience(i.e. oxygen) then go for iqoo9t(its far better in spec)go to gsmarena compare op10r and op10t. exactly same specification except processor and charging speed(this much fast charge is not required by excluding important spec) .,I am OnePlus user since their 1st phone. I have used OnePlus 1 , OnePlus Nord , Nord CE, Nord 5T and now 10T. I have been using 10T as my primary phone since last 1 month.  Everytime OnePlus never fails to impress with their new phone but this time you would feel something is missing may be because OnePlus has already raised their bar so much that user always expect more from them . When I saw 10T first time , somewhere in my subconscious mind I had taken my decision to buy this beast. But before I reviewed so may phones, from One Nord 2 to  iPhone 14.My ratings :Design and build: 9/10Camera quality: 7/10Battery backup and charging time : 9.5/10Performance: 9/10Undoubtedly design and build is unmatched. So sturdy and beautiful. Camera quality might be discussion point. They should have given more in camera because phone comes in high range and premium level but current camera is not so bad. Noone can beat it's battery charging time and backup time. Within 20 min 0 to 100% , highly impressive. It will survive around 1 day for average user. Performance is good , installed and ran multiple apps at a time, never faced any hung issue or app carsh issue.As I said , even if wow factor is missing this time, I would say good phone with nice overall performance , design and features. If you get it in sale around 40k it's a good deal . Go for it , nothing to regret. 😊,Purchased it some days ago !!Switched from my Asus so I had really high expectations and well, it did perform somewhat close to it but also many downgrades as well, I'm just gonna list as pros and cons !Pros : - I mean snapdragon 8+ Gen 1, you can expect amazing performance, why not top tier since it's the best processor android could offer? Well cause I feel the processor on this one is under clocked to reduce heating but it's holding up pretty good in terms of gaming and other benchmark tests and stuff.- Build Quality is actually good, Especially the back, the back does feel amazing and while holding it does feel like a premium phone, expect for the frame ofc, it's made of polycarbonate but we can get a hang to it later.- Software, I'm not gonna sit around and cry about their merging with oppo, I feel it's fast and a good ui, of course some old features not available now since I've used a OnePlus 5 in the past for some weeks but we can get a hang to this new oxygen os, just hope it's not completely turned to color os.- Charging is just insanity on this one, switching from a phone which used to take around 2 hours to get fully charged to this one, almost finishing full charge under 20 minutes and I've witnessed it several times, it's just impressive but some issues and I'll talk about it in cons.- Networking and connecting is fast and good! Haven't faced any major issues in my networking experiences! calling is a good experience, connecting with networks and bluetooth is extremely fast, good overall.Cons :- about the processor, like I said it is under clocked and the benchmark scores proved it a bit, although I don't care about benchmark scores and just want to keep my belief in real life usage so it is doing good.- Polycarbonate frame and No alert slider? Like really? at least we deserved a metal frame at this price segment which is what upset me a bit, not really a big fan of alert slider so I didn't mind that part.- the camera setup is so so so average and stupid, aside from the main lens, the wide and macro just did not make sense at all and are completely worthless in this segment, this is literally the same setup from Nord 2T but just a better software optimisation, front camera is alright too, nothing that great- Charging indeed is one of the key factors in this phone but it takes a toll on the battery backup, usually in my usage I have to charge it 2 times for it to be used the whole day, it drains a bit more than I expected it to, also there's no option available to disable 150W charging to let it charge in usual speed to test the battery, only except for the night optimisation mode, which is kind of good in my opinion.Phone is a good segment in this price range and If you do believe in the particular brand image and it's products then go for it. Although Iqoo 9T does provide a better camera setup with a bit more aggressive processor performance, but this device does the job too.,So , basically I am reviewing it after usage of 1 month and 2 days. I am giving it 4 star because of Alert slider missing. Let's me clear it by points.1. Battery is awesome. It will get full charge in 19 minutes 20 seconds. It lasts more than 25 hours to me.2. Camera quality is nice. Specially night mode is awesome. Some improvements should be done for selfie camera but it clicks nice picture.3. No lagging , no hang. It runs smoothly and very fast.4. Only thing that disappoints is alert slider that is missing in this phone.5. Video quality is awesome while you record and it is stable.6. While watching any OTT , streaming quality is awesome. You can fully enjoy it .7. Speaker of phone is perfect, even at lowest volume you can clearly hear the voice on call.",https://m.media-amazon.com/images/I/413c3ZnFLxL._SX300_SY300_QL70_ML2_.jpg
B08H21B6V7,Nokia 150 (2020) (Cyan),"Electronics,Mobiles&Accessories,Smartphones&BasicMobiles,BasicMobiles",2599.0,2999.0,13,3.9,14266,"MicroSD card slot expandable up to 32. Network bands GSM 900/1800|Rear camera with fla|Talk time up to 19.4 hours, standby time up to 23.4 days Country of Origin: India 1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase|6.09 cm (2.4-inch) display, ergonomic design with large button|3.5 mm headphone jack, wireless FM radio, MP3 player, Bluetoo","RGIN9AS9WAQNP,R2TI5S1VH0Z88G,R3K4W8ED08OFWZ,RHSML7W05JVC0,R1CFTT0Q5RRC8C,R3SMLK8O4PUTW5,R3BHJRLDSTVS7W,RO0KLBJXV6XCR","Ok phone,Good Basic Phone,Nice one,Hghjk,Good one,Nokia 150,Listen to this before buying..,Good produt","Audio contains lots of distortion when using speaker, Battery life is good.,I bought this phone for my staff, who can handle only these basic variety types. She is very happy and loves the color.,Nice one,Hgh,Battery backup is great. Didn't like center button design. Separate four buttons would fit great rather than one square one. Irony is that it is for indian customers but couldn't find Gujarati language in this phone. Overall product is good for normal usage. Bluetooth , radio, camera, memory card, dual sim, games are added features for fun.,Good Product,It's amazing...and worth the cost ..the only weak point is that the response from the phone is a little late..after pressing buttons...otherwise it's best under this range..,Nice one, easy use and more flexible one easy to carry, good battery life and camera quality also good not bad sound quality is good  over all value for money.",https://m.media-amazon.com/images/I/41fMEQ-GoHL._SX300_SY300_QL70_ML2_.jpg
